DateStatusUpdated,EnteredBy,fk_LocationID,fk_sampleID,Institution,pk_StatusLocationID,ref_containID,ref_containNum,ref_containType,ref_SampleID,SampleLocationDate
2012-10-01,,10,575,Uvic,521,Scintillation 18 Uvic,18,Scintillation,,575 10 2012-10-01
2012-10-01,,10,598,Uvic,522,Scintillation 18 Uvic,18,Scintillation,,598 10 2012-10-01
2012-10-01,,10,599,Uvic,523,Scintillation 18 Uvic,18,Scintillation,,599 10 2012-10-01
2012-10-01,,10,600,Uvic,524,Scintillation 18 Uvic,18,Scintillation,,600 10 2012-10-01
2012-10-01,,10,603,Uvic,525,Scintillation 18 Uvic,18,Scintillation,,603 10 2012-10-01
2012-10-01,,10,604,Uvic,526,Scintillation 18 Uvic,18,Scintillation,,604 10 2012-10-01
2012-10-01,,10,605,Uvic,527,Scintillation 18 Uvic,18,Scintillation,,605 10 2012-10-01
2012-10-01,,10,607,Uvic,528,Scintillation 18 Uvic,18,Scintillation,,607 10 2012-10-01
2012-10-01,,10,578,Uvic,529,Scintillation 18 Uvic,18,Scintillation,,578 10 2012-10-01
2012-10-01,,10,579,Uvic,530,Scintillation 18 Uvic,18,Scintillation,,579 10 2012-10-01
2012-10-01,,10,580,Uvic,531,Scintillation 18 Uvic,18,Scintillation,,580 10 2012-10-01
2012-10-01,,10,601,Uvic,532,Scintillation 18 Uvic,18,Scintillation,,601 10 2012-10-01
2012-10-01,,10,602,Uvic,533,Scintillation 18 Uvic,18,Scintillation,,602 10 2012-10-01
2012-10-01,,10,606,Uvic,534,Scintillation 18 Uvic,18,Scintillation,,606 10 2012-10-01
2012-10-01,,7,696,Uvic,535,Scintillation 7 Uvic,7,Scintillation,,696 7 2012-10-01
2012-10-01,,7,697,Uvic,536,Scintillation 7 Uvic,7,Scintillation,,697 7 2012-10-01
2012-10-01,,7,713,Uvic,537,Scintillation 7 Uvic,7,Scintillation,,713 7 2012-10-01
2012-10-01,,7,714,Uvic,538,Scintillation 7 Uvic,7,Scintillation,,714 7 2012-10-01
2012-10-01,,7,715,Uvic,539,Scintillation 7 Uvic,7,Scintillation,,715 7 2012-10-01
2012-10-01,,7,716,Uvic,540,Scintillation 7 Uvic,7,Scintillation,,716 7 2012-10-01
2012-10-01,,7,717,Uvic,541,Scintillation 7 Uvic,7,Scintillation,,717 7 2012-10-01
2012-10-01,,7,718,Uvic,542,Scintillation 7 Uvic,7,Scintillation,,718 7 2012-10-01
2012-10-01,,7,719,Uvic,543,Scintillation 7 Uvic,7,Scintillation,,719 7 2012-10-01
2012-10-01,,8,720,Uvic,544,Scintillation 8 Uvic,8,Scintillation,,720 8 2012-10-01
2012-10-01,,8,721,Uvic,545,Scintillation 8 Uvic,8,Scintillation,,721 8 2012-10-01
2012-10-01,,8,722,Uvic,546,Scintillation 8 Uvic,8,Scintillation,,722 8 2012-10-01
2012-10-01,,8,723,Uvic,547,Scintillation 8 Uvic,8,Scintillation,,723 8 2012-10-01
2012-10-01,,8,724,Uvic,548,Scintillation 8 Uvic,8,Scintillation,,724 8 2012-10-01
2012-10-01,,8,725,Uvic,549,Scintillation 8 Uvic,8,Scintillation,,725 8 2012-10-01
2012-10-01,,8,726,Uvic,550,Scintillation 8 Uvic,8,Scintillation,,726 8 2012-10-01
2012-10-01,,8,727,Uvic,551,Scintillation 8 Uvic,8,Scintillation,,727 8 2012-10-01
2012-10-01,,8,728,Uvic,552,Scintillation 8 Uvic,8,Scintillation,,728 8 2012-10-01
2012-10-01,,8,729,Uvic,553,Scintillation 8 Uvic,8,Scintillation,,729 8 2012-10-01
2012-10-01,,8,730,Uvic,554,Scintillation 8 Uvic,8,Scintillation,,730 8 2012-10-01
2012-10-01,,8,731,Uvic,555,Scintillation 8 Uvic,8,Scintillation,,731 8 2012-10-01
2012-10-01,,8,732,Uvic,556,Scintillation 8 Uvic,8,Scintillation,,732 8 2012-10-01
2012-10-01,,8,733,Uvic,557,Scintillation 8 Uvic,8,Scintillation,,733 8 2012-10-01
2012-10-01,,8,734,Uvic,558,Scintillation 8 Uvic,8,Scintillation,,734 8 2012-10-01
2012-10-01,,8,735,Uvic,559,Scintillation 8 Uvic,8,Scintillation,,735 8 2012-10-01
2012-10-01,,8,736,Uvic,560,Scintillation 8 Uvic,8,Scintillation,,736 8 2012-10-01
2012-10-01,,8,737,Uvic,561,Scintillation 8 Uvic,8,Scintillation,,737 8 2012-10-01
2012-10-01,,8,738,Uvic,562,Scintillation 8 Uvic,8,Scintillation,,738 8 2012-10-01
2012-10-01,,8,739,Uvic,563,Scintillation 8 Uvic,8,Scintillation,,739 8 2012-10-01
2012-10-01,,8,740,Uvic,564,Scintillation 8 Uvic,8,Scintillation,,740 8 2012-10-01
2012-10-01,,8,741,Uvic,565,Scintillation 8 Uvic,8,Scintillation,,741 8 2012-10-01
2012-10-01,,8,742,Uvic,566,Scintillation 8 Uvic,8,Scintillation,,742 8 2012-10-01
2012-10-01,,8,743,Uvic,567,Scintillation 8 Uvic,8,Scintillation,,743 8 2012-10-01
2012-10-01,,8,744,Uvic,568,Scintillation 8 Uvic,8,Scintillation,,744 8 2012-10-01
2012-10-01,,8,745,Uvic,569,Scintillation 8 Uvic,8,Scintillation,,745 8 2012-10-01
2012-10-01,,8,746,Uvic,570,Scintillation 8 Uvic,8,Scintillation,,746 8 2012-10-01
2012-10-01,,8,747,Uvic,571,Scintillation 8 Uvic,8,Scintillation,,747 8 2012-10-01
2012-10-01,,8,748,Uvic,572,Scintillation 8 Uvic,8,Scintillation,,748 8 2012-10-01
2012-10-01,,8,749,Uvic,573,Scintillation 8 Uvic,8,Scintillation,,749 8 2012-10-01
2012-10-01,,8,750,Uvic,574,Scintillation 8 Uvic,8,Scintillation,,750 8 2012-10-01
2012-10-01,,8,751,Uvic,575,Scintillation 8 Uvic,8,Scintillation,,751 8 2012-10-01
2012-10-01,,8,752,Uvic,576,Scintillation 8 Uvic,8,Scintillation,,752 8 2012-10-01
2012-10-01,,8,753,Uvic,577,Scintillation 8 Uvic,8,Scintillation,,753 8 2012-10-01
2012-10-01,,8,754,Uvic,578,Scintillation 8 Uvic,8,Scintillation,,754 8 2012-10-01
2012-10-01,,8,755,Uvic,579,Scintillation 8 Uvic,8,Scintillation,,755 8 2012-10-01
2012-10-01,,8,756,Uvic,580,Scintillation 8 Uvic,8,Scintillation,,756 8 2012-10-01
2012-10-01,,8,757,Uvic,581,Scintillation 8 Uvic,8,Scintillation,,757 8 2012-10-01
2012-10-01,,8,758,Uvic,582,Scintillation 8 Uvic,8,Scintillation,,758 8 2012-10-01
2012-10-01,,8,759,Uvic,583,Scintillation 8 Uvic,8,Scintillation,,759 8 2012-10-01
2012-10-01,,8,760,Uvic,584,Scintillation 8 Uvic,8,Scintillation,,760 8 2012-10-01
2012-10-01,,8,761,Uvic,585,Scintillation 8 Uvic,8,Scintillation,,761 8 2012-10-01
2012-10-01,,8,785,Uvic,586,Scintillation 8 Uvic,8,Scintillation,,785 8 2012-10-01
2012-10-01,,8,786,Uvic,587,Scintillation 8 Uvic,8,Scintillation,,786 8 2012-10-01
2012-10-01,,8,787,Uvic,588,Scintillation 8 Uvic,8,Scintillation,,787 8 2012-10-01
2012-10-01,,8,788,Uvic,589,Scintillation 8 Uvic,8,Scintillation,,788 8 2012-10-01
2012-10-01,,8,789,Uvic,590,Scintillation 8 Uvic,8,Scintillation,,789 8 2012-10-01
2012-10-01,,8,790,Uvic,591,Scintillation 8 Uvic,8,Scintillation,,790 8 2012-10-01
2012-10-01,,8,791,Uvic,592,Scintillation 8 Uvic,8,Scintillation,,791 8 2012-10-01
2012-10-01,,8,792,Uvic,593,Scintillation 8 Uvic,8,Scintillation,,792 8 2012-10-01
2012-10-01,,8,793,Uvic,594,Scintillation 8 Uvic,8,Scintillation,,793 8 2012-10-01
2012-10-01,,8,794,Uvic,595,Scintillation 8 Uvic,8,Scintillation,,794 8 2012-10-01
2012-10-01,,8,795,Uvic,596,Scintillation 8 Uvic,8,Scintillation,,795 8 2012-10-01
2012-10-01,,8,796,Uvic,597,Scintillation 8 Uvic,8,Scintillation,,796 8 2012-10-01
2012-10-01,,8,797,Uvic,598,Scintillation 8 Uvic,8,Scintillation,,797 8 2012-10-01
2012-10-01,,8,798,Uvic,599,Scintillation 8 Uvic,8,Scintillation,,798 8 2012-10-01
2012-10-01,,8,799,Uvic,600,Scintillation 8 Uvic,8,Scintillation,,799 8 2012-10-01
2012-10-01,,8,800,Uvic,601,Scintillation 8 Uvic,8,Scintillation,,800 8 2012-10-01
2012-10-01,,8,801,Uvic,602,Scintillation 8 Uvic,8,Scintillation,,801 8 2012-10-01
2012-10-01,,8,802,Uvic,603,Scintillation 8 Uvic,8,Scintillation,,802 8 2012-10-01
2012-10-01,,8,803,Uvic,604,Scintillation 8 Uvic,8,Scintillation,,803 8 2012-10-01
2012-10-01,,8,804,Uvic,605,Scintillation 8 Uvic,8,Scintillation,,804 8 2012-10-01
2012-10-01,,8,805,Uvic,606,Scintillation 8 Uvic,8,Scintillation,,805 8 2012-10-01
2012-10-01,,8,806,Uvic,607,Scintillation 8 Uvic,8,Scintillation,,806 8 2012-10-01
2012-10-01,,8,807,Uvic,608,Scintillation 8 Uvic,8,Scintillation,,807 8 2012-10-01
2012-10-01,,8,808,Uvic,609,Scintillation 8 Uvic,8,Scintillation,,808 8 2012-10-01
2012-10-01,,8,809,Uvic,610,Scintillation 8 Uvic,8,Scintillation,,809 8 2012-10-01
2012-10-01,,8,810,Uvic,611,Scintillation 8 Uvic,8,Scintillation,,810 8 2012-10-01
2012-10-01,,8,811,Uvic,612,Scintillation 8 Uvic,8,Scintillation,,811 8 2012-10-01
2012-10-01,,8,812,Uvic,613,Scintillation 8 Uvic,8,Scintillation,,812 8 2012-10-01
2012-10-01,,8,813,Uvic,614,Scintillation 8 Uvic,8,Scintillation,,813 8 2012-10-01
2012-10-01,,8,814,Uvic,615,Scintillation 8 Uvic,8,Scintillation,,814 8 2012-10-01
2012-10-01,,8,815,Uvic,616,Scintillation 8 Uvic,8,Scintillation,,815 8 2012-10-01
2012-10-01,,8,816,Uvic,617,Scintillation 8 Uvic,8,Scintillation,,816 8 2012-10-01
2012-10-01,,8,817,Uvic,618,Scintillation 8 Uvic,8,Scintillation,,817 8 2012-10-01
2012-10-01,,8,818,Uvic,619,Scintillation 8 Uvic,8,Scintillation,,818 8 2012-10-01
2012-10-01,,8,819,Uvic,620,Scintillation 8 Uvic,8,Scintillation,,819 8 2012-10-01
2012-10-01,,8,820,Uvic,621,Scintillation 8 Uvic,8,Scintillation,,820 8 2012-10-01
2012-10-01,,8,821,Uvic,622,Scintillation 8 Uvic,8,Scintillation,,821 8 2012-10-01
2012-10-01,,8,822,Uvic,623,Scintillation 8 Uvic,8,Scintillation,,822 8 2012-10-01
2012-10-01,,8,823,Uvic,624,Scintillation 8 Uvic,8,Scintillation,,823 8 2012-10-01
2012-10-01,,8,824,Uvic,625,Scintillation 8 Uvic,8,Scintillation,,824 8 2012-10-01
2012-10-01,,8,825,Uvic,626,Scintillation 8 Uvic,8,Scintillation,,825 8 2012-10-01
2012-10-01,,8,826,Uvic,627,Scintillation 8 Uvic,8,Scintillation,,826 8 2012-10-01
2012-10-01,,8,827,Uvic,628,Scintillation 8 Uvic,8,Scintillation,,827 8 2012-10-01
2012-10-01,,5,843,Uvic,629,Scintillation 5 Uvic,5,Scintillation,,843 5 2012-10-01
2012-10-01,,5,844,Uvic,630,Scintillation 5 Uvic,5,Scintillation,,844 5 2012-10-01
2012-10-01,,5,845,Uvic,631,Scintillation 5 Uvic,5,Scintillation,,845 5 2012-10-01
2012-10-01,,5,846,Uvic,632,Scintillation 5 Uvic,5,Scintillation,,846 5 2012-10-01
2012-10-01,,8,828,Uvic,633,Scintillation 8 Uvic,8,Scintillation,,828 8 2012-10-01
2012-10-01,,8,829,Uvic,634,Scintillation 8 Uvic,8,Scintillation,,829 8 2012-10-01
2012-10-01,,8,830,Uvic,635,Scintillation 8 Uvic,8,Scintillation,,830 8 2012-10-01
2012-10-01,,8,831,Uvic,636,Scintillation 8 Uvic,8,Scintillation,,831 8 2012-10-01
2012-10-01,,8,832,Uvic,637,Scintillation 8 Uvic,8,Scintillation,,832 8 2012-10-01
2012-10-01,,8,833,Uvic,638,Scintillation 8 Uvic,8,Scintillation,,833 8 2012-10-01
2012-10-01,,8,834,Uvic,639,Scintillation 8 Uvic,8,Scintillation,,834 8 2012-10-01
2012-10-01,,8,835,Uvic,640,Scintillation 8 Uvic,8,Scintillation,,835 8 2012-10-01
2012-10-01,,8,836,Uvic,641,Scintillation 8 Uvic,8,Scintillation,,836 8 2012-10-01
2012-10-01,,8,837,Uvic,642,Scintillation 8 Uvic,8,Scintillation,,837 8 2012-10-01
2012-10-01,,8,838,Uvic,643,Scintillation 8 Uvic,8,Scintillation,,838 8 2012-10-01
2012-10-01,,8,839,Uvic,644,Scintillation 8 Uvic,8,Scintillation,,839 8 2012-10-01
2012-10-01,,8,840,Uvic,645,Scintillation 8 Uvic,8,Scintillation,,840 8 2012-10-01
2012-10-01,,8,841,Uvic,646,Scintillation 8 Uvic,8,Scintillation,,841 8 2012-10-01
2012-10-01,,8,842,Uvic,647,Scintillation 8 Uvic,8,Scintillation,,842 8 2012-10-01
2012-10-01,,9,858,Uvic,648,Scintillation 9 Uvic,9,Scintillation,,858 9 2012-10-01
2012-10-01,,9,859,Uvic,649,Scintillation 9 Uvic,9,Scintillation,,859 9 2012-10-01
2012-10-01,,9,860,Uvic,650,Scintillation 9 Uvic,9,Scintillation,,860 9 2012-10-01
2012-10-01,,9,861,Uvic,651,Scintillation 9 Uvic,9,Scintillation,,861 9 2012-10-01
2012-10-01,,9,862,Uvic,652,Scintillation 9 Uvic,9,Scintillation,,862 9 2012-10-01
2012-10-01,,9,863,Uvic,653,Scintillation 9 Uvic,9,Scintillation,,863 9 2012-10-01
2012-10-01,,9,864,Uvic,654,Scintillation 9 Uvic,9,Scintillation,,864 9 2012-10-01
2012-10-01,,9,865,Uvic,655,Scintillation 9 Uvic,9,Scintillation,,865 9 2012-10-01
2012-10-01,,9,866,Uvic,656,Scintillation 9 Uvic,9,Scintillation,,866 9 2012-10-01
2012-10-01,,9,867,Uvic,657,Scintillation 9 Uvic,9,Scintillation,,867 9 2012-10-01
2012-10-01,,9,868,Uvic,658,Scintillation 9 Uvic,9,Scintillation,,868 9 2012-10-01
2012-10-01,,9,869,Uvic,659,Scintillation 9 Uvic,9,Scintillation,,869 9 2012-10-01
2012-10-01,,9,870,Uvic,660,Scintillation 9 Uvic,9,Scintillation,,870 9 2012-10-01
2012-10-01,,9,871,Uvic,661,Scintillation 9 Uvic,9,Scintillation,,871 9 2012-10-01
2012-10-01,,9,872,Uvic,662,Scintillation 9 Uvic,9,Scintillation,,872 9 2012-10-01
2012-10-01,,9,873,Uvic,663,Scintillation 9 Uvic,9,Scintillation,,873 9 2012-10-01
2012-10-01,,9,874,Uvic,664,Scintillation 9 Uvic,9,Scintillation,,874 9 2012-10-01
2012-10-01,,9,875,Uvic,665,Scintillation 9 Uvic,9,Scintillation,,875 9 2012-10-01
2012-10-01,,9,876,Uvic,666,Scintillation 9 Uvic,9,Scintillation,,876 9 2012-10-01
2012-10-01,,9,877,Uvic,667,Scintillation 9 Uvic,9,Scintillation,,877 9 2012-10-01
2012-10-01,,9,878,Uvic,668,Scintillation 9 Uvic,9,Scintillation,,878 9 2012-10-01
2012-10-01,,9,879,Uvic,669,Scintillation 9 Uvic,9,Scintillation,,879 9 2012-10-01
2012-10-01,,9,880,Uvic,670,Scintillation 9 Uvic,9,Scintillation,,880 9 2012-10-01
2012-10-01,,9,881,Uvic,671,Scintillation 9 Uvic,9,Scintillation,,881 9 2012-10-01
2012-10-01,,9,882,Uvic,672,Scintillation 9 Uvic,9,Scintillation,,882 9 2012-10-01
2012-10-01,,9,883,Uvic,673,Scintillation 9 Uvic,9,Scintillation,,883 9 2012-10-01
2012-10-01,,9,884,Uvic,674,Scintillation 9 Uvic,9,Scintillation,,884 9 2012-10-01
2012-10-01,,9,885,Uvic,675,Scintillation 9 Uvic,9,Scintillation,,885 9 2012-10-01
2012-10-01,,9,886,Uvic,676,Scintillation 9 Uvic,9,Scintillation,,886 9 2012-10-01
2012-10-01,,9,887,Uvic,677,Scintillation 9 Uvic,9,Scintillation,,887 9 2012-10-01
2012-10-01,,9,888,Uvic,678,Scintillation 9 Uvic,9,Scintillation,,888 9 2012-10-01
2012-10-01,,9,889,Uvic,679,Scintillation 9 Uvic,9,Scintillation,,889 9 2012-10-01
2012-10-01,,9,890,Uvic,680,Scintillation 9 Uvic,9,Scintillation,,890 9 2012-10-01
2012-10-01,,9,891,Uvic,681,Scintillation 9 Uvic,9,Scintillation,,891 9 2012-10-01
2012-10-01,,9,892,Uvic,682,Scintillation 9 Uvic,9,Scintillation,,892 9 2012-10-01
2012-10-01,,9,893,Uvic,683,Scintillation 9 Uvic,9,Scintillation,,893 9 2012-10-01
2012-10-01,,9,894,Uvic,684,Scintillation 9 Uvic,9,Scintillation,,894 9 2012-10-01
2012-10-01,,9,895,Uvic,685,Scintillation 9 Uvic,9,Scintillation,,895 9 2012-10-01
2012-10-01,,9,896,Uvic,686,Scintillation 9 Uvic,9,Scintillation,,896 9 2012-10-01
2012-10-01,,9,897,Uvic,687,Scintillation 9 Uvic,9,Scintillation,,897 9 2012-10-01
2012-10-01,,9,898,Uvic,688,Scintillation 9 Uvic,9,Scintillation,,898 9 2012-10-01
2012-10-01,,9,899,Uvic,689,Scintillation 9 Uvic,9,Scintillation,,899 9 2012-10-01
2012-10-01,,9,900,Uvic,690,Scintillation 9 Uvic,9,Scintillation,,900 9 2012-10-01
2012-10-01,,9,901,Uvic,691,Scintillation 9 Uvic,9,Scintillation,,901 9 2012-10-01
2012-10-01,,9,902,Uvic,692,Scintillation 9 Uvic,9,Scintillation,,902 9 2012-10-01
2012-10-01,,9,903,Uvic,693,Scintillation 9 Uvic,9,Scintillation,,903 9 2012-10-01
2012-10-01,,9,904,Uvic,694,Scintillation 9 Uvic,9,Scintillation,,904 9 2012-10-01
2012-10-01,,9,905,Uvic,695,Scintillation 9 Uvic,9,Scintillation,,905 9 2012-10-01
2012-10-01,,9,906,Uvic,696,Scintillation 9 Uvic,9,Scintillation,,906 9 2012-10-01
2012-10-01,,9,907,Uvic,697,Scintillation 9 Uvic,9,Scintillation,,907 9 2012-10-01
2012-10-01,,9,908,Uvic,698,Scintillation 9 Uvic,9,Scintillation,,908 9 2012-10-01
2012-10-01,,9,909,Uvic,699,Scintillation 9 Uvic,9,Scintillation,,909 9 2012-10-01
2012-10-01,,9,910,Uvic,700,Scintillation 9 Uvic,9,Scintillation,,910 9 2012-10-01
2012-10-01,,9,911,Uvic,701,Scintillation 9 Uvic,9,Scintillation,,911 9 2012-10-01
2012-10-01,,9,912,Uvic,702,Scintillation 9 Uvic,9,Scintillation,,912 9 2012-10-01
2012-10-01,,9,913,Uvic,703,Scintillation 9 Uvic,9,Scintillation,,913 9 2012-10-01
2012-10-01,,9,914,Uvic,704,Scintillation 9 Uvic,9,Scintillation,,914 9 2012-10-01
2012-10-01,,9,915,Uvic,705,Scintillation 9 Uvic,9,Scintillation,,915 9 2012-10-01
2012-10-01,,9,916,Uvic,706,Scintillation 9 Uvic,9,Scintillation,,916 9 2012-10-01
2012-10-01,,9,917,Uvic,707,Scintillation 9 Uvic,9,Scintillation,,917 9 2012-10-01
2012-10-01,,9,918,Uvic,708,Scintillation 9 Uvic,9,Scintillation,,918 9 2012-10-01
2012-10-01,,9,919,Uvic,709,Scintillation 9 Uvic,9,Scintillation,,919 9 2012-10-01
2012-10-01,,9,920,Uvic,710,Scintillation 9 Uvic,9,Scintillation,,920 9 2012-10-01
2012-10-01,,9,921,Uvic,711,Scintillation 9 Uvic,9,Scintillation,,921 9 2012-10-01
2012-10-01,,9,922,Uvic,712,Scintillation 9 Uvic,9,Scintillation,,922 9 2012-10-01
2012-10-01,,9,923,Uvic,713,Scintillation 9 Uvic,9,Scintillation,,923 9 2012-10-01
2012-10-01,,9,924,Uvic,714,Scintillation 9 Uvic,9,Scintillation,,924 9 2012-10-01
2012-10-01,,9,925,Uvic,715,Scintillation 9 Uvic,9,Scintillation,,925 9 2012-10-01
2012-10-01,,9,926,Uvic,716,Scintillation 9 Uvic,9,Scintillation,,926 9 2012-10-01
2012-10-01,,9,927,Uvic,717,Scintillation 9 Uvic,9,Scintillation,,927 9 2012-10-01
2012-10-01,,9,928,Uvic,718,Scintillation 9 Uvic,9,Scintillation,,928 9 2012-10-01
2012-10-01,,9,929,Uvic,719,Scintillation 9 Uvic,9,Scintillation,,929 9 2012-10-01
2012-10-01,,9,930,Uvic,720,Scintillation 9 Uvic,9,Scintillation,,930 9 2012-10-01
2012-10-01,,9,931,Uvic,721,Scintillation 9 Uvic,9,Scintillation,,931 9 2012-10-01
2012-10-01,,9,932,Uvic,722,Scintillation 9 Uvic,9,Scintillation,,932 9 2012-10-01
2012-10-01,,9,933,Uvic,723,Scintillation 9 Uvic,9,Scintillation,,933 9 2012-10-01
2012-10-01,,10,847,Uvic,724,Scintillation 18 Uvic,18,Scintillation,,847 10 2012-10-01
2012-10-01,,7,608,Uvic,725,Scintillation 7 Uvic,7,Scintillation,,608 7 2012-10-01
2012-10-01,,7,609,Uvic,726,Scintillation 7 Uvic,7,Scintillation,,609 7 2012-10-01
2012-10-01,,7,610,Uvic,727,Scintillation 7 Uvic,7,Scintillation,,610 7 2012-10-01
2012-10-01,,7,611,Uvic,728,Scintillation 7 Uvic,7,Scintillation,,611 7 2012-10-01
2012-10-01,,7,612,Uvic,729,Scintillation 7 Uvic,7,Scintillation,,612 7 2012-10-01
2012-10-01,,7,613,Uvic,730,Scintillation 7 Uvic,7,Scintillation,,613 7 2012-10-01
2012-10-01,,7,614,Uvic,731,Scintillation 7 Uvic,7,Scintillation,,614 7 2012-10-01
2012-10-01,,7,615,Uvic,732,Scintillation 7 Uvic,7,Scintillation,,615 7 2012-10-01
2012-10-01,,7,616,Uvic,733,Scintillation 7 Uvic,7,Scintillation,,616 7 2012-10-01
2012-10-01,,7,617,Uvic,734,Scintillation 7 Uvic,7,Scintillation,,617 7 2012-10-01
2012-10-01,,7,618,Uvic,735,Scintillation 7 Uvic,7,Scintillation,,618 7 2012-10-01
2012-10-01,,7,619,Uvic,736,Scintillation 7 Uvic,7,Scintillation,,619 7 2012-10-01
2012-10-01,,7,620,Uvic,737,Scintillation 7 Uvic,7,Scintillation,,620 7 2012-10-01
2012-10-01,,7,621,Uvic,738,Scintillation 7 Uvic,7,Scintillation,,621 7 2012-10-01
2012-10-01,,7,622,Uvic,739,Scintillation 7 Uvic,7,Scintillation,,622 7 2012-10-01
2012-10-01,,7,623,Uvic,740,Scintillation 7 Uvic,7,Scintillation,,623 7 2012-10-01
2012-10-01,,7,624,Uvic,741,Scintillation 7 Uvic,7,Scintillation,,624 7 2012-10-01
2012-10-01,,7,625,Uvic,742,Scintillation 7 Uvic,7,Scintillation,,625 7 2012-10-01
2012-10-01,,7,626,Uvic,743,Scintillation 7 Uvic,7,Scintillation,,626 7 2012-10-01
2012-10-01,,7,627,Uvic,744,Scintillation 7 Uvic,7,Scintillation,,627 7 2012-10-01
2012-10-01,,7,628,Uvic,745,Scintillation 7 Uvic,7,Scintillation,,628 7 2012-10-01
2012-10-01,,7,629,Uvic,746,Scintillation 7 Uvic,7,Scintillation,,629 7 2012-10-01
2012-10-01,,7,630,Uvic,747,Scintillation 7 Uvic,7,Scintillation,,630 7 2012-10-01
2012-10-01,,7,631,Uvic,748,Scintillation 7 Uvic,7,Scintillation,,631 7 2012-10-01
2012-10-01,,7,632,Uvic,749,Scintillation 7 Uvic,7,Scintillation,,632 7 2012-10-01
2012-10-01,,7,633,Uvic,750,Scintillation 7 Uvic,7,Scintillation,,633 7 2012-10-01
2012-10-01,,7,634,Uvic,751,Scintillation 7 Uvic,7,Scintillation,,634 7 2012-10-01
2012-10-01,,7,635,Uvic,752,Scintillation 7 Uvic,7,Scintillation,,635 7 2012-10-01
2012-10-01,,7,636,Uvic,753,Scintillation 7 Uvic,7,Scintillation,,636 7 2012-10-01
2012-10-01,,7,637,Uvic,754,Scintillation 7 Uvic,7,Scintillation,,637 7 2012-10-01
2012-10-01,,7,638,Uvic,755,Scintillation 7 Uvic,7,Scintillation,,638 7 2012-10-01
2012-10-01,,7,639,Uvic,756,Scintillation 7 Uvic,7,Scintillation,,639 7 2012-10-01
2012-10-01,,7,640,Uvic,757,Scintillation 7 Uvic,7,Scintillation,,640 7 2012-10-01
2012-10-01,,7,641,Uvic,758,Scintillation 7 Uvic,7,Scintillation,,641 7 2012-10-01
2012-10-01,,7,642,Uvic,759,Scintillation 7 Uvic,7,Scintillation,,642 7 2012-10-01
2012-10-01,,7,643,Uvic,760,Scintillation 7 Uvic,7,Scintillation,,643 7 2012-10-01
2012-10-01,,7,644,Uvic,761,Scintillation 7 Uvic,7,Scintillation,,644 7 2012-10-01
2012-10-01,,7,645,Uvic,762,Scintillation 7 Uvic,7,Scintillation,,645 7 2012-10-01
2012-10-01,,7,646,Uvic,763,Scintillation 7 Uvic,7,Scintillation,,646 7 2012-10-01
2012-10-01,,7,647,Uvic,764,Scintillation 7 Uvic,7,Scintillation,,647 7 2012-10-01
2012-10-01,,7,648,Uvic,765,Scintillation 7 Uvic,7,Scintillation,,648 7 2012-10-01
2012-10-01,,7,649,Uvic,766,Scintillation 7 Uvic,7,Scintillation,,649 7 2012-10-01
2012-10-01,,7,650,Uvic,767,Scintillation 7 Uvic,7,Scintillation,,650 7 2012-10-01
2012-10-01,,7,651,Uvic,768,Scintillation 7 Uvic,7,Scintillation,,651 7 2012-10-01
2012-10-01,,7,653,Uvic,769,Scintillation 7 Uvic,7,Scintillation,,653 7 2012-10-01
2012-10-01,,7,654,Uvic,770,Scintillation 7 Uvic,7,Scintillation,,654 7 2012-10-01
2012-10-01,,7,655,Uvic,771,Scintillation 7 Uvic,7,Scintillation,,655 7 2012-10-01
2012-10-01,,7,656,Uvic,772,Scintillation 7 Uvic,7,Scintillation,,656 7 2012-10-01
2012-10-01,,7,657,Uvic,773,Scintillation 7 Uvic,7,Scintillation,,657 7 2012-10-01
2012-10-01,,7,658,Uvic,774,Scintillation 7 Uvic,7,Scintillation,,658 7 2012-10-01
2012-10-01,,7,659,Uvic,775,Scintillation 7 Uvic,7,Scintillation,,659 7 2012-10-01
2012-10-01,,7,660,Uvic,776,Scintillation 7 Uvic,7,Scintillation,,660 7 2012-10-01
2012-10-01,,7,661,Uvic,777,Scintillation 7 Uvic,7,Scintillation,,661 7 2012-10-01
2012-10-01,,7,662,Uvic,778,Scintillation 7 Uvic,7,Scintillation,,662 7 2012-10-01
2012-10-01,,7,663,Uvic,779,Scintillation 7 Uvic,7,Scintillation,,663 7 2012-10-01
2012-10-01,,7,664,Uvic,780,Scintillation 7 Uvic,7,Scintillation,,664 7 2012-10-01
2012-10-01,,7,665,Uvic,781,Scintillation 7 Uvic,7,Scintillation,,665 7 2012-10-01
2012-10-01,,7,666,Uvic,782,Scintillation 7 Uvic,7,Scintillation,,666 7 2012-10-01
2012-10-01,,7,667,Uvic,783,Scintillation 7 Uvic,7,Scintillation,,667 7 2012-10-01
2012-10-01,,7,668,Uvic,784,Scintillation 7 Uvic,7,Scintillation,,668 7 2012-10-01
2012-10-01,,7,669,Uvic,785,Scintillation 7 Uvic,7,Scintillation,,669 7 2012-10-01
2012-10-01,,7,670,Uvic,786,Scintillation 7 Uvic,7,Scintillation,,670 7 2012-10-01
2012-10-01,,7,671,Uvic,787,Scintillation 7 Uvic,7,Scintillation,,671 7 2012-10-01
