CapsuleWeight,DateEntered,DatePacked,EnteredBy,FilledCapsuleWeight,fk_SampleID,fk_TrayName,Notes,PackedBy,pk_PackedID,ref_sampleID,ref_TrayName,SampleWeight,TrayColumn,TrayRow
11.855,2013-01-30,2012-12-13,,12.699,3031,37,Mazumder scale,AB,2227,KIF12_010_1,KI12TRAY7,0.844,8,D
12.198,2013-01-30,2012-12-13,,13.183,3032,37,Mazumder scale,AB,2228,KIF12_011_1,KI12TRAY7,0.985,9,D
12.129,2013-01-30,2012-12-13,,13.261,3036,37,Mazumder scale,AB,2229,KIF12_015_1,KI12TRAY7,1.132,10,D
11.958,2013-01-30,2012-12-13,,12.974,3050,37,Mazumder scale,AB,2230,KIF12_029_1,KI12TRAY7,1.016,11,D
11.868,2013-01-30,2012-12-13,,12.708,3051,37,Mazumder scale,AB,2231,KIF12_030_1,KI12TRAY7,0.84,12,D
12.092,2013-01-30,2012-12-13,,12.915,3101,37,Mazumder scale,AB,2232,KIF12_080_1,KI12TRAY7,0.823,2,E
12.046,2013-01-30,2012-12-13,,12.963,3102,37,Mazumder scale,AB,2233,KIF12_081_1,KI12TRAY7,0.917,3,E
12.229,2013-01-30,2012-12-13,,13.132,3133,37,Mazumder scale,AB,2234,KIF12_082_1,KI12TRAY7,0.903,4,E
12.053,2013-01-30,2012-12-13,,12.975,3134,37,Mazumder scale,AB,2235,KIF12_083_1,KI12TRAY7,0.922,5,E
12.022,2013-01-30,2012-12-14,,13.031,3135,37,Mazumder scale,AB,2236,KIF12_084_1,KI12TRAY7,1.009,6,E
11.962,2013-01-30,2012-12-14,,12.992,3136,37,Mazumder scale,AB,2237,KIF12_085_1,KI12TRAY7,1.03,7,E
11.939,2013-01-30,2012-12-14,,13.116,3137,37,Mazumder scale,AB,2238,KIF12_086_1,KI12TRAY7,1.177,8,E
12.081,2013-01-30,2012-12-14,,12.916,3138,37,Mazumder scale,AB,2239,KIF12_087_1,KI12TRAY7,0.835,9,E
12.061,2013-01-30,2012-12-14,,12.949,3140,37,Mazumder scale,AB,2240,KIF12_089_1,KI12TRAY7,0.888,10,E
11.885,2013-01-30,2012-12-14,,12.996,3154,37,Mazumder scale,AB,2241,KIF12_103_1,KI12TRAY7,1.111,11,E
12.039,2013-01-30,2012-12-14,,12.928,3155,37,Mazumder scale,AB,2242,KIF12_104_1,KI12TRAY7,0.889,12,E
11.891,2013-01-30,2012-12-14,,13.075,3158,37,Mazumder scale,AB,2243,KIF12_107_1,KI12TRAY7,1.184,2,F
12.197,2013-01-30,2012-12-14,,13.342,3159,37,Mazumder scale,AB,2244,KIF12_108_1,KI12TRAY7,1.145,3,F
11.944,2013-01-30,2012-12-14,,12.904,3160,37,Mazumder scale,AB,2245,KIF12_109_1,KI12TRAY7,0.96,4,F
11.872,2013-01-30,2012-12-14,,12.795,3161,37,Mazumder scale,AB,2246,KIF12_110_1,KI12TRAY7,0.923,5,F
11.895,2013-01-30,2012-12-14,,13.041,3165,37,Mazumder scale,AB,2247,KIF12_114_1,KI12TRAY7,1.146,6,F
11.987,2013-01-30,2012-12-14,,13.162,3166,37,Mazumder scale,AB,2248,KIF12_115_1,KI12TRAY7,1.175,7,F
11.993,2013-01-30,2012-12-14,,13.071,3167,37,Mazumder scale,AB,2249,KIF12_116_1,KI12TRAY7,1.078,8,F
12.135,2013-01-30,2012-12-14,,13.209,3168,37,Mazumder scale,AB,2250,KIF12_117_1,KI12TRAY7,1.074,9,F
12.154,2013-01-30,2012-12-14,,13.188,3169,37,Mazumder scale,AB,2251,KIF12_118_1,KI12TRAY7,1.034,10,F
11.97,2013-01-30,2012-12-14,,12.802,3176,37,Mazumder scale,AB,2252,KIF12_125_1,KI12TRAY7,0.832,11,F
11.927,2013-01-30,2012-12-14,,12.98,3179,37,Mazumder scale,AB,2253,KIF12_128_1,KI12TRAY7,1.053,12,F
12.351,2013-01-30,2012-12-14,,13.275,3181,37,Mazumder scale,AB,2254,KIF12_130_1,KI12TRAY7,0.924,2,G
11.861,2013-01-30,2012-12-14,,12.999,2150,37,Mazumder scale,AB,2255,KIF11_391_1,KI12TRAY7,1.138,3,G
11.959,2013-01-30,2012-12-14,,12.85,1381,37,Mazumder scale,AB,2256,KIF11_400_1,KI12TRAY7,0.891,4,G
11.846,2013-01-30,2012-12-14,,13.045,1385,37,Mazumder scale,AB,2257,KIF11_407_1,KI12TRAY7,1.199,5,G
11.908,2013-01-30,2012-12-14,,12.746,2258,37,Mazumder scale: changed to KIF11_218_2 (because it was not a sample marked with an '*' ),AB,2258,KIF11_413_2,KI12TRAY7,0.838,6,G
12.049,2013-01-30,2012-12-14,,13.161,1395,37,Mazumder scale,AB,2260,KIF11_417_1,KI12TRAY7,1.112,8,G
12.06,2013-01-30,2012-12-14,,13.129,2266,37,Mazumder scale: changed to KIF11_218_2 (because it was not a sample marked with an '*' ),AB,2261,KIF11_418_2,KI12TRAY7,1.069,9,G
11.865,2013-01-30,2012-12-14,,12.715,1403,37,Mazumder scale,AB,2262,KIF11_425_1,KI12TRAY7,0.85,10,G
11.955,2013-01-30,2012-12-14,,13.085,1405,37,Mazumder scale,AB,2263,KIF11_427_1,KI12TRAY7,1.13,11,G
11.838,2013-01-30,2012-12-14,,12.769,1408,37,Mazumder scale,AB,2264,KIF11_430_1,KI12TRAY7,0.931,12,G
12.198,2013-01-30,2012-12-14,,13.196,1411,37,Mazumder scale,AB,2265,KIF11_433_1,KI12TRAY7,0.998,2,H
11.923,2013-01-30,2012-12-14,,12.789,1066,37,Mazumder scale,AB,2266,KIF11_1062_1,KI12TRAY7,0.866,3,H
11.873,2013-01-30,2013-01-08,,12.771,3846,38,Mazumder scale,MW,2267,373,KI12TRAY8,0.898,2,A
12.169,2013-01-30,2013-01-08,,13.207,3854,38,Mazumder scale,MW,2268,381,KI12TRAY8,1.038,3,A
12.073,2013-01-30,2013-01-08,,13.16,3656,38,Mazumder scale,MW,2269,183,KI12TRAY8,1.087,4,A
11.919,2013-01-30,2013-01-08,,12.91,3782,38,Mazumder scale,MW,2270,309,KI12TRAY8,0.991,5,A
11.957,2013-01-30,2013-01-08,,12.955,3658,38,Mazumder scale,MW,2271,185,KI12TRAY8,0.998,6,A
12.153,2013-01-30,2013-01-08,,13.152,3794,38,Mazumder scale,MW,2272,321,KI12TRAY8,0.999,7,A
11.921,2013-01-30,2013-01-08,,12.981,3759,38,Mazumder scale,MW,2273,286,KI12TRAY8,1.06,8,A
12.016,2013-01-30,2013-01-08,,12.989,3773,38,Mazumder scale,MW,2274,300,KI12TRAY8,0.973,9,A
12.058,2013-01-30,2013-01-08,,13.077,3659,38,Mazumder scale,MW,2275,186,KI12TRAY8,1.019,10,A
12.048,2013-01-30,2013-01-08,,13.033,3823,38,Mazumder scale,MW,2276,350,KI12TRAY8,0.985,11,A
12.349,2013-01-30,2013-01-08,,13.389,3876,38,Mazumder scale,MW,2277,403,KI12TRAY8,1.04,12,A
12.357,2013-01-30,2013-01-08,,13.399,3760,38,Mazumder scale,MW,2278,287,KI12TRAY8,1.042,2,B
11.841,2013-01-30,2013-01-08,,12.882,3762,38,Mazumder scale,MW,2279,289,KI12TRAY8,1.041,3,B
12.071,2013-01-30,2013-01-08,,13.084,3821,38,Mazumder scale,MW,2280,348,KI12TRAY8,1.013,4,B
11.828,2013-01-30,2013-01-08,,12.802,3784,38,Mazumder scale,MW,2281,311,KI12TRAY8,0.974,5,B
12.236,2013-01-30,2013-01-08,,13.222,3758,38,Mazumder scale,MW,2282,285,KI12TRAY8,0.986,6,B
12.053,2013-01-30,2013-01-08,,13.095,3881,38,Mazumder scale,MW,2283,408,KI12TRAY8,1.042,7,B
12.039,2013-01-30,2013-01-08,,13.023,3884,38,Mazumder scale,MW,2284,411,KI12TRAY8,0.984,8,B
11.856,2013-01-30,2013-01-08,,12.865,3771,38,Mazumder scale,MW,2285,298,KI12TRAY8,1.009,9,B
11.959,2013-01-30,2013-01-08,,12.933,3763,38,Mazumder scale,MW,2286,290,KI12TRAY8,0.974,10,B
11.906,2013-01-30,2013-01-08,,12.919,3767,38,Mazumder scale,MW,2287,294,KI12TRAY8,1.013,11,B
12.004,2013-01-30,2013-01-08,,13.106,3662,38,Mazumder scale,MW,2288,189,KI12TRAY8,1.102,12,B
12.022,2013-01-30,2013-01-08,,12.998,3778,38,Mazumder scale,MW,2289,305,KI12TRAY8,0.976,2,C
12.048,2013-01-30,2013-01-08,,12.996,3810,38,Mazumder scale,MW,2290,337,KI12TRAY8,0.948,3,C
12.06,2013-01-30,2013-01-08,,13.061,3667,38,Mazumder scale,MW,2291,194,KI12TRAY8,1.001,4,C
12.059,2013-01-30,2013-01-08,,13.077,3755,38,Mazumder scale,MW,2292,282,KI12TRAY8,1.018,5,C
12.062,2013-01-30,2013-01-08,,13.116,3761,38,Mazumder scale,MW,2293,288,KI12TRAY8,1.054,6,C
12.011,2013-01-30,2013-01-08,,13.102,3668,38,Mazumder scale,MW,2294,195,KI12TRAY8,1.091,7,C
12.041,2013-01-30,2013-01-08,,13.072,3655,38,Mazumder scale,MW,2295,182,KI12TRAY8,1.031,8,C
12.039,2013-01-30,2013-01-08,,13.019,3873,38,Mazumder scale,MW,2296,400,KI12TRAY8,0.98,9,C
11.888,2013-01-30,2013-01-08,,12.961,3665,38,Mazumder scale,MW,2297,192,KI12TRAY8,1.073,10,C
11.952,2013-01-30,2013-01-08,,13.041,3804,38,Mazumder scale,MW,2298,331,KI12TRAY8,1.089,11,C
11.91,2013-01-30,2013-01-08,,12.953,3663,38,Mazumder scale,MW,2299,190,KI12TRAY8,1.043,12,C
11.838,2013-01-30,2013-01-12,,12.785,3766,38,Mazumder scale,MW,2300,293,KI12TRAY8,0.947,2,D
12.099,2013-01-30,2013-01-12,,13.066,3658,38,Mazumder scale,MW,2301,185,KI12TRAY8,0.967,3,D
12.131,2013-01-30,2013-01-12,,13.104,3878,38,Mazumder scale,MW,2302,405,KI12TRAY8,0.973,4,D
12.059,2013-01-30,2013-01-12,,12.993,3765,38,Mazumder scale,MW,2303,292,KI12TRAY8,0.934,5,D
12.326,2013-01-30,2013-01-12,,13.359,3801,38,Mazumder scale,MW,2304,328,KI12TRAY8,1.033,6,D
12.075,2013-01-30,2013-01-12,,13.109,3789,38,Mazumder scale,MW,2305,316,KI12TRAY8,1.034,7,D
12.139,2013-01-30,2013-01-12,,13.157,3756,38,Mazumder scale,MW,2306,283,KI12TRAY8,1.018,8,D
11.959,2013-01-30,2013-01-12,,12.996,3783,38,Mazumder scale,MW,2307,310,KI12TRAY8,1.037,9,D
11.943,2013-01-30,2013-01-15,,12.939,3781,38,Mazumder scale,MW,2308,308,KI12TRAY8,0.996,10,D
12.123,2013-01-30,2013-01-15,,13.168,3774,38,Mazumder scale,MW,2309,301,KI12TRAY8,1.045,11,D
12.094,2013-01-30,2013-01-15,,13.053,3808,38,Mazumder scale,MW,2310,335,KI12TRAY8,0.959,12,D
11.845,2013-01-30,2013-01-15,,12.875,3775,38,Mazumder scale,MW,2311,302,KI12TRAY8,1.03,2,E
11.96,2013-01-30,2013-01-15,,12.982,3879,38,Mazumder scale,MW,2312,406,KI12TRAY8,1.022,3,E
12.001,2013-01-30,2013-01-15,,13.048,3660,38,Mazumder scale,MW,2313,187,KI12TRAY8,1.047,4,E
11.919,2013-01-30,2013-01-15,,12.982,3817,38,Mazumder scale,MW,2314,344,KI12TRAY8,1.063,5,E
11.866,2013-01-30,2013-01-15,,12.871,3785,38,Mazumder scale,MW,2315,312,KI12TRAY8,1.005,6,E
12.339,2013-01-30,2013-01-15,,13.269,3768,38,Mazumder scale,MW,2316,295,KI12TRAY8,0.93,7,E
11.923,2013-01-30,2013-01-15,,12.895,3799,38,Mazumder scale,MW,2317,326,KI12TRAY8,0.972,8,E
12.418,2013-01-30,2013-01-15,,13.402,3772,38,Mazumder scale,MW,2318,299,KI12TRAY8,0.984,9,E
12.323,2013-01-30,2013-01-15,,13.367,3664,38,Mazumder scale,MW,2319,191,KI12TRAY8,1.044,10,E
11.987,2013-01-30,2013-01-15,,12.93,3834,38,Mazumder scale,MW,2320,361,KI12TRAY8,0.943,11,E
11.929,2013-01-30,2013-01-15,,12.986,3769,38,Mazumder scale,MW,2321,296,KI12TRAY8,1.057,12,E
12.013,2013-01-30,2013-01-15,,13.022,3844,38,Mazumder scale,MW,2322,371,KI12TRAY8,1.009,2,F
12.09,2013-01-30,2013-01-15,,13.06,3872,38,Mazumder scale,MW,2323,399,KI12TRAY8,0.97,3,F
12.007,2013-01-30,2013-01-15,,13.024,3666,38,Mazumder scale,MW,2324,193,KI12TRAY8,1.017,4,F
11.979,2013-01-30,2013-01-15,,12.942,3764,38,Mazumder scale,MW,2325,291,KI12TRAY8,0.963,5,F
12.038,2013-01-30,2013-01-15,,13.075,3777,38,Mazumder scale,MW,2326,304,KI12TRAY8,1.037,6,F
11.853,2013-01-30,2013-01-15,,12.916,3877,38,Mazumder scale,MW,2327,404,KI12TRAY8,1.063,7,F
11.84,2013-01-30,2013-01-15,,12.809,3880,38,Mazumder scale,MW,2328,407,KI12TRAY8,0.969,8,F
12.162,2013-01-30,2013-01-15,,13.175,3883,38,Mazumder scale,MW,2329,410,KI12TRAY8,1.013,9,F
12.073,2013-01-30,2013-01-15,,13.044,3875,38,Mazumder scale,MW,2330,402,KI12TRAY8,0.971,10,F
11.902,2013-01-30,2013-01-15,,12.923,3786,38,Mazumder scale,MW,2331,313,KI12TRAY8,1.021,11,F
11.917,2013-01-30,2013-01-15,,12.935,3757,38,Mazumder scale,MW,2332,284,KI12TRAY8,1.018,12,F
12.044,2013-01-30,2013-01-15,,13.077,3859,38,Mazumder scale,MW,2333,386,KI12TRAY8,1.033,2,G
12.015,2013-01-30,2013-01-15,,13.034,3871,38,Mazumder scale,MW,2334,398,KI12TRAY8,1.019,3,G
12.267,2013-01-30,2013-01-15,,13.262,3870,38,Mazumder scale,MW,2335,397,KI12TRAY8,0.995,4,G
11.922,2013-01-30,2013-01-15,,12.931,3779,38,Mazumder scale,MW,2336,306,KI12TRAY8,1.009,5,G
12.365,2013-01-30,2013-01-15,,13.265,1608,38,Mazumder scale,AB,2337,KIF11_633_1,KI12TRAY8,0.9,6,G
11.965,2013-01-30,2013-01-15,,12.778,1609,38,Mazumder scale,AB,2338,KIF11_634_1,KI12TRAY8,0.813,7,G
12.356,2013-01-30,2013-01-15,,13.189,1614,38,Mazumder scale,AB,2339,KIF11_639_1,KI12TRAY8,0.833,8,G
11.961,2013-01-30,2013-01-15,,12.862,1615,38,Mazumder scale,AB,2340,KIF11_640_1,KI12TRAY8,0.901,9,G
12.018,2013-01-30,2013-01-15,,13.194,1616,38,Mazumder scale,AB,2341,KIF11_641_1,KI12TRAY8,1.176,10,G
12.189,2013-01-30,2013-01-15,,13.273,1073,38,Mazumder scale,AB,2342,KIF11_1069_1,KI12TRAY8,1.084,11,G
12.116,2013-01-30,2013-01-16,,13.308,1076,38,Mazumder scale,AB,2343,KIF11_1071_1,KI12TRAY8,1.192,12,G
11.84,2013-01-30,2013-01-16,,12.763,1094,38,Mazumder scale,JD,2344,KIF11_1088_1,KI12TRAY8,0.923,2,H
12.007,2013-01-30,2013-01-16,,12.94,1092,38,Mazumder scale,JD,2345,KIF11_1086_1,KI12TRAY8,0.933,3,H
11.974,2013-01-30,2013-01-16,,13.033,1091,38,Mazumder scale,JD,2346,KIF11_1085_1,KI12TRAY8,1.059,4,H
12.106,2013-01-30,2013-01-16,,13.148,1077,38,Mazumder scale,JD,2347,KIF11_1072_1,KI12TRAY8,1.042,5,H
11.955,2013-01-30,2013-01-16,,13.051,1569,38,Mazumder scale,JD,2348,KIF11_594_1,KI12TRAY8,1.096,6,H
12.364,2013-01-30,2013-01-16,,13.504,2249,38,Mazumder scale: changed to KIF11_218_2 (because it was not a sample marked with an '*' ),JD,2349,KIF11_204_2,KI12TRAY8,1.14,7,H
12.205,2013-01-30,2013-01-16,,13.292,1189,38,Mazumder scale,JD,2350,KIF11_205_1,KI12TRAY8,1.087,8,H
12.125,2013-01-30,2013-01-16,,13.04,1247,38,Mazumder scale,JD,2351,KIF11_263_1,KI12TRAY8,0.915,9,H
11.988,2013-01-30,2013-01-16,,13.076,1249,38,Mazumder scale,JD,2352,KIF11_265_1,KI12TRAY8,1.088,10,H
11.903,2013-01-30,2013-01-16,,13.061,1250,38,Mazumder scale,JD,2353,KIF11_266_1,KI12TRAY8,1.158,11,H
11.976,2013-01-30,2013-01-16,,12.928,2246,38,Mazumder scale: changed to KIF11_218_2 (because it was not a sample marked with an '*' ),JD,2354,KIF11_201_2,KI12TRAY8,0.952,12,H
12.014,2013-01-30,2013-01-17,,13.085,3229,39,Mazumder scale,AB,2355,KIF12_178_1,KI12TRAY9,1.071,2,A
12.076,2013-01-30,2013-01-17,,12.931,3230,39,Mazumder scale,AB,2356,KIF12_179_1,KI12TRAY9,0.855,3,A
11.998,2013-01-30,2013-01-17,,12.914,3231,39,Mazumder scale,AB,2357,KIF12_180_1,KI12TRAY9,0.916,4,A
11.866,2013-01-30,2013-01-17,,12.88,3232,39,Mazumder scale,AB,2358,KIF12_181_1,KI12TRAY9,1.014,5,A
11.942,2013-01-30,2013-01-17,,13.131,3234,39,Mazumder scale,AB,2359,KIF12_183_1,KI12TRAY9,1.189,6,A
11.895,2013-01-30,2013-01-17,,12.964,1188,39,Mazumder scale,GAJ,2360,KIF11_204_1,KI12TRAY9,1.069,7,A
11.976,2013-01-30,2013-01-17,,12.893,1000,39,Mazumder scale,GAJ,2361,KIF11_046_1,KI12TRAY9,0.917,8,A
12.029,2013-01-30,2013-01-17,,13.129,1004,39,Mazumder scale,GAJ,2362,KIF11_050_1,KI12TRAY9,1.1,9,A
12.032,2013-01-30,2013-01-17,,13.044,1005,39,Mazumder scale,GAJ,2363,KIF11_051_1,KI12TRAY9,1.012,10,A
11.961,2013-01-30,2013-01-17,,12.912,1024,39,Mazumder scale,GAJ,2364,KIF11_070_1,KI12TRAY9,0.951,11,A
11.83,2013-01-30,2013-01-17,,12.947,1028,39,Mazumder scale,GAJ,2365,KIF11_074_1,KI12TRAY9,1.117,12,A
12,2013-01-30,2013-01-17,,12.964,1032,39,Mazumder scale,GAJ,2366,KIF11_078_1,KI12TRAY9,0.964,2,B
12.376,2013-01-30,2013-01-17,,13.433,1038,39,Mazumder scale,GAJ,2367,KIF11_084_1,KI12TRAY9,1.057,3,B
12.379,2013-01-30,2013-01-17,,13.403,1179,39,Mazumder scale,GAJ,2368,KIF11_194_1,KI12TRAY9,1.024,4,B
12.037,2013-01-30,2013-01-17,,13.117,1181,39,Mazumder scale,GAJ,2369,KIF11_196_1,KI12TRAY9,1.08,5,B
11.994,2013-01-30,2013-01-17,,13.024,1182,39,Mazumder scale,GAJ,2370,KIF11_197_1,KI12TRAY9,1.03,6,B
12.333,2013-01-30,2013-01-17,,13.335,2242,39,Mazumder scale: changed to KIF11_218_2 (because it was not a sample marked with an '*' ),GAJ,2371,KIF11_190_2,KI12TRAY9,1.002,7,B
12.072,2013-01-30,2013-01-17,,13.069,2244,39,Mazumder scale: changed to KIF11_218_2 (because it was not a sample marked with an '*' ),GAJ,2372,KIF11_193_2,KI12TRAY9,0.997,8,B
11.886,2013-01-30,2013-01-17,,12.823,2259,39,Mazumder scale: changed to KIF11_218_2 (because it was not a sample marked with an '*' ),GAJ,2373,KIF11_198_2,KI12TRAY9,0.937,9,B
11.97,2013-01-30,2013-01-17,,13,2245,39,Mazumder scale: changed to KIF11_218_2 (because it was not a sample marked with an '*' ),GAJ,2374,KIF11_199_2,KI12TRAY9,1.03,10,B
12.132,2013-01-30,2013-01-17,,13.146,1190,39,Mazumder scale,GAJ,2375,KIF11_206_1,KI12TRAY9,1.014,11,B
11.952,2013-01-30,2013-01-17,,12.899,1248,39,Mazumder scale,GAJ,2376,KIF11_264_1,KI12TRAY9,0.947,12,B
12.148,2013-01-30,2013-01-17,,13.117,1265,39,Mazumder scale,GAJ,2377,KIF11_281_1,KI12TRAY9,0.969,2,C
12.046,2013-01-30,2013-01-17,,13.046,3141,39,Mazumder scale,GAJ,2378,KIF12_090_1,KI12TRAY9,1,3,C
12.137,2013-01-30,2013-01-17,,13.156,3891,39,Mazumder scale,GAJ,2379,KIF11_574_1,KI12TRAY9,1.019,4,C
11.862,2013-01-30,2013-01-17,,12.825,3890,39,Mazumder scale,GAJ,2380,KIF11_573_1,KI12TRAY9,0.963,5,C
11.935,2013-01-30,2013-01-17,,12.996,3299,39,Mazumder scale,GAJ,2381,KIF12_251_1,KI12TRAY9,1.061,6,C
11.846,2013-01-30,2013-01-17,,12.939,3294,39,Mazumder scale,GAJ,2382,KIF12_244_1,KI12TRAY9,1.093,7,C
12.068,2013-01-30,2013-01-17,,13.1,3301,39,Mazumder scale,GAJ,2383,KIF12_253_1,KI12TRAY9,1.032,8,C
12.039,2013-01-30,2013-01-17,,12.961,3295,39,Mazumder scale,GAJ,2384,KIF12_245_1,KI12TRAY9,0.922,9,C
11.942,2013-01-30,2013-01-17,,12.91,3889,39,Mazumder scale,GAJ,2385,PSEOLI034_1,KI12TRAY9,0.968,10,C
12.066,2013-01-30,2013-01-17,,13.028,3887,39,Mazumder scale,GAJ,2386,PSEOLI023_1,KI12TRAY9,0.962,11,C
11.821,2013-01-30,2013-01-17,,12.946,3888,39,Mazumder scale,AB,2387,PSEOLI024_1,KI12TRAY9,1.125,12,C
11.945,2013-01-30,2013-01-17,,12.87,3886,39,Mazumder scale,AB,2388,PSEOLI019_1,KI12TRAY9,0.925,2,D
12.009,2013-01-30,2013-01-19,,13.025,1426,39,Mazumder scale,JD,2389,KIF11_448_1,KI12TRAY9,1.016,3,D
12.428,2013-01-30,2013-01-19,,13.331,2271,39,Mazumder scale: changed to KIF11_218_2 (because it was not a sample marked with an '*' ),JD,2390,KIF11_449_2,KI12TRAY9,0.903,4,D
11.978,2013-01-30,2013-01-19,,13.013,1067,39,Mazumder scale,JD,2391,KIF11_1063_1,KI12TRAY9,1.035,5,D
12.191,2013-01-30,2013-01-19,,13.073,1072,39,Mazumder scale,JD,2392,KIF11_1068_1,KI12TRAY9,0.882,6,D
11.908,2013-01-30,2013-01-19,,12.846,1093,39,Mazumder scale,JD,2393,KIF11_1087_1,KI12TRAY9,0.938,7,D
12.239,2013-01-30,2013-01-19,,13.347,2268,39,Mazumder scale: changed to KIF11_218_2 (because it was not a sample marked with an '*' ),JD,2394,KIF11_408_2,KI12TRAY9,1.108,8,D
11.977,2013-01-30,2013-01-19,,13.031,1387,39,Mazumder scale,JD,2395,KIF11_409_1,KI12TRAY9,1.054,9,D
12.206,2013-01-30,2013-01-19,,13.306,1410,39,Mazumder scale,JD,2396,KIF11_432_1,KI12TRAY9,1.1,10,D
12.022,2013-01-30,2013-01-19,,13.064,1111,39,Mazumder scale,JD,2397,KIF11_125_1,KI12TRAY9,1.042,11,D
11.899,2013-01-30,2013-01-19,,12.866,1117,39,Mazumder scale,JD,2398,KIF11_131_1,KI12TRAY9,0.967,12,D
12.037,2013-01-30,2013-01-19,,13.078,2247,39,Mazumder scale: changed to KIF11_218_2 (because it was not a sample marked with an '*' ),JD,2399,KIF11_202_2,KI12TRAY9,1.041,2,E
12.025,2013-01-30,2013-01-19,,13.118,1376,39,Mazumder scale,JD,2400,KIF11_395_1,KI12TRAY9,1.093,3,E
12.01,2013-01-30,2013-01-19,,12.939,1377,39,Mazumder scale,JD,2401,KIF11_396_1,KI12TRAY9,0.929,4,E
11.971,2013-01-30,2013-01-19,,12.826,2152,39,Mazumder scale,JD,2402,KIF11_404_1,KI12TRAY9,0.855,5,E
12.06,2013-01-30,2013-01-19,,13.191,1580,39,Mazumder scale,JD,2403,KIF11_605_1,KI12TRAY9,1.131,6,E
11.922,2013-01-30,2013-01-19,,12.769,1582,39,Mazumder scale,JD,2404,KIF11_607_1,KI12TRAY9,0.847,7,E
12.39,2013-01-30,2013-01-19,,13.274,1584,39,Mazumder scale,JD,2405,KIF11_609_1,KI12TRAY9,0.884,8,E
11.894,2013-01-30,2013-01-19,,12.729,1585,39,Mazumder scale,JD,2406,KIF11_610_1,KI12TRAY9,0.835,9,E
12.041,2013-01-30,2013-01-19,,13.064,1596,39,Mazumder scale,JD,2407,KIF11_621_1,KI12TRAY9,1.023,10,E
11.87,2013-01-30,2013-01-21,,12.872,3227,39,Mazumder scale,AB,2408,KIF12_176_1,KI12TRAY9,1.002,11,E
11.925,2013-01-30,2013-01-21,,12.78,3228,39,Mazumder scale,AB,2409,KIF12_177_1,KI12TRAY9,0.855,12,E
12.309,2013-01-30,2013-01-21,,13.379,3237,39,Mazumder scale,AB,2410,KIF12_186_1,KI12TRAY9,1.07,2,F
12.115,2013-01-30,2013-01-21,,13.256,3238,39,Mazumder scale,AB,2411,KIF12_187_1,KI12TRAY9,1.141,3,F
11.893,2013-01-30,2013-01-21,,13.047,3239,39,Mazumder scale,AB,2412,KIF12_188_1,KI12TRAY9,1.154,4,F
11.927,2013-01-30,2013-01-21,,12.894,3242,39,Mazumder scale,AB,2413,KIF12_191_1,KI12TRAY9,0.967,5,F
11.934,2013-01-30,2013-01-21,,13.002,3243,39,Mazumder scale,AB,2414,KIF12_192_1,KI12TRAY9,1.068,6,F
12.078,2013-01-30,2013-01-21,,12.913,3254,39,Mazumder scale,AB,2415,KIF12_203_1,KI12TRAY9,0.835,7,F
11.981,2013-01-30,2013-01-21,,12.854,3270,39,Mazumder scale,AB,2416,KIF12_219_1,KI12TRAY9,0.873,8,F
11.997,2013-01-30,2013-01-21,,12.917,3271,39,Mazumder scale,AB,2417,KIF12_220_1,KI12TRAY9,0.92,9,F
12.011,2013-01-30,2013-01-21,,13.132,3272,39,Mazumder scale,AB,2418,KIF12_221_1,KI12TRAY9,1.121,10,F
12.342,2013-01-30,2013-01-21,,13.337,3274,39,Mazumder scale,AB,2419,KIF12_223_1,KI12TRAY9,0.995,11,F
11.87,2013-01-30,2013-01-21,,12.829,3288,39,Mazumder scale,AB,2420,KIF12_237_1,KI12TRAY9,0.959,12,F
12.232,2013-01-30,2013-01-21,,13.398,3289,39,Mazumder scale,AB,2421,KIF12_238_1,KI12TRAY9,1.166,2,G
11.91,2013-01-30,2013-01-21,,13.087,3290,39,Mazumder scale,AB,2422,KIF12_239_1,KI12TRAY9,1.177,3,G
12.071,2013-01-30,2013-01-21,,13.065,3293,39,Mazumder scale,AB,2423,KIF12_243_1,KI12TRAY9,0.994,4,G
11.873,2013-01-30,2013-01-21,,12.99,3302,39,Mazumder scale,AB,2424,KIF12_254_1,KI12TRAY9,1.117,5,G
12.007,2013-01-30,2013-01-21,,13.112,3308,39,Mazumder scale,AB,2425,KIF12_271_1,KI12TRAY9,1.105,6,G
12.181,2013-01-30,2013-01-21,,13.292,3317,39,Mazumder scale,AB,2426,KIF12_283_1,KI12TRAY9,1.111,7,G
12.007,2013-01-30,2013-01-22,,13.073,3323,39,Mazumder scale,VP,2427,KIF12_289_1,KI12TRAY9,1.066,8,G
12.369,2013-01-30,2013-01-22,,13.359,3324,39,Mazumder scale,VP,2428,KIF12_290_1,KI12TRAY9,0.99,9,G
12.011,2013-01-30,2013-01-22,,12.899,3325,39,Mazumder scale,AB,2429,KIF12_291_1,KI12TRAY9,0.888,10,G
12.195,2013-01-30,2013-01-22,,13.301,3326,39,Mazumder scale,AB,2430,KIF12_292_1,KI12TRAY9,1.106,11,G
11.804,2013-01-30,2013-01-22,,12.756,3327,39,Mazumder scale,AB,2431,KIF12_293_1,KI12TRAY9,0.952,12,G
11.837,2013-01-30,2013-01-22,,12.959,3329,39,Mazumder scale,AB,2432,KIF12_295_1,KI12TRAY9,1.122,2,H
